"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"APEI","American Public Education, Inc.","23.65","$364.17M","2007","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/apei",
"AREC","American Resources Corporation","0.82","$22.42M","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/arec",
"AMRB","American River Bankshares","14.12","$83.57M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/amrb",
"AMSWA","American Software, Inc.","16.74","$534.9M","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/amswa",
"AMSC","American Superconductor Corporation","7.42","$167.37M","1991","Consumer Durables","Metal Fabrications","https://old.nasdaq.com/symbol/amsc",
"AMWD","American Woodmark Corporation","93.34","$1.58B","1986","Basic Industries","Forest Products","https://old.nasdaq.com/symbol/amwd",
"CRMT","America&#39;s Car-Mart, Inc.","107.42","$710.06M","n/a","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/crmt",
"ABCB","Ameris Bancorp","34.98","$2.43B","1994","Finance","Major Banks","https://old.nasdaq.com/symbol/abcb",
"AMSF","AMERISAFE, Inc.","68.21","$1.32B","2005","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/amsf",
"ASRV","AmeriServ Financial Inc.","3.98","$67.89M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/asrv",
"ASRVP","AmeriServ Financial Inc.","28.02","$588420","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/asrvp",
"ATLO","Ames National Corporation","26.83","$247.45M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/atlo",
"AMGN","Amgen Inc.","215.11","$126.87B","1983","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/amgn",
"FOLD","Amicus Therapeutics, Inc.","9.68","$2.49B","2007","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/fold",
"AMKR","Amkor Technology, Inc.","10.87","$2.62B","1998","Technology","Semiconductors","https://old.nasdaq.com/symbol/amkr",
"AMPH","Amphastar Pharmaceuticals, Inc.","16.35","$767.44M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/amph",
"IBUY","Amplify Online Retail ETF","50.44","$224.46M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibuy",
"AMHC","Amplitude Healthcare Acquisition Corporation","9.86","n/a","1991","Finance","Business Services","https://old.nasdaq.com/symbol/amhc",
"AMHCU","Amplitude Healthcare Acquisition Corporation","10.3","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/amhcu",
"AMHCW","Amplitude Healthcare Acquisition Corporation","0.75","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/amhcw",
"ASYS","Amtech Systems, Inc.","4.97","$71.54M","n/a","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/asys",
"AMRS","Amyris, Inc.","3.67","$541.55M","2010","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/amrs",
"ADI","Analog Devices, Inc.","112.46","$41.41B","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/adi",
"ANAB","AnaptysBio, Inc.","18.69","$509.4M","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/anab",
"AVXL","Anavex Life Sciences Corp.","4.25","$249.33M","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://old.nasdaq.com/symbol/avxl",
"ANCN","Anchiano Therapeutics Ltd.","1","$7.42M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ancn",
"ANDA","Andina Acquisition Corp. III","10.17","$141.31M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/anda",
"ANDAR","Andina Acquisition Corp. III","0.28","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/andar",
"ANDAU","Andina Acquisition Corp. III","10.6028","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/andau",
"ANDAW","Andina Acquisition Corp. III","0.19","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/andaw",
"ANGI","ANGI Homeservices Inc.","6.9","$3.46B","n/a","Consumer Services","Advertising","https://old.nasdaq.com/symbol/angi",
"ANGO","AngioDynamics, Inc.","11.38","$428.18M","2004","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/ango",
"ANIP","ANI Pharmaceuticals, Inc.","46.73","$565.78M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/anip",
"ANIK","Anika Therapeutics Inc.","43.06","$614.44M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/anik",
"ANIX","Anixa Biosciences, Inc.","2.93","$61.01M","n/a","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/anix",
"ANPC","AnPac Bio-Medical Science Co., Ltd.","9.39","$105.18M","2020","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/anpc",
"ANSS","ANSYS, Inc.","259.5","$22.29B","1996","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/anss",
"ATRS","Antares Pharma, Inc.","3.38","$551.7M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/atrs",
"ATEX","Anterix Inc.","48.1","$825.7M","2015","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/atex",
"APLS","Apellis Pharmaceuticals, Inc.","38.16","$2.87B","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/apls",
"APEX","Apex Global Brands Inc.","0.5902","$3.29M","n/a","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/apex",
"APXT","Apex Technology Acquisition Corporation","10.04","$447.38M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/apxt",
"APXTU","Apex Technology Acquisition Corporation","10.64","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/apxtu",
"APXTW","Apex Technology Acquisition Corporation","1.37","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/apxtw",
"APOG","Apogee Enterprises, Inc.","31.73","$841.1M","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/apog",
"APEN","Apollo Endosurgery, Inc.","2.61","$54.66M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/apen",
"AINV","Apollo Investment Corporation","15.98","$1.06B","2004","n/a","n/a","https://old.nasdaq.com/symbol/ainv",
"AMEH","Apollo Medical Holdings, Inc.","16.77","$885.53M","n/a","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/ameh",
"APPF","AppFolio, Inc.","120.02","$4.09B","2015","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/appf",
"APPN","Appian Corporation","50.85","$3.43B","2017","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/appn",
"AAPL","Apple Inc.","302.74","$1324.63B","1980","Technology","Computer Manufacturing","https://old.nasdaq.com/symbol/aapl",
"APDN","Applied DNA Sciences, Inc.","4.4","$15.34M","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/apdn",
"AGTC","Applied Genetic Technologies Corporation","4.76","$86.99M","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/agtc",
"AMAT","Applied Materials, Inc.","60.52","$55.58B","1972","Technology","Semiconductors","https://old.nasdaq.com/symbol/amat",
"AAOI","Applied Optoelectronics, Inc.","9.38","$189.77M","2013","Technology","Semiconductors","https://old.nasdaq.com/symbol/aaoi",
"APLT","Applied Therapeutics, Inc.","44.56","$825.77M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/aplt",
"APRE","Aprea Therapeutics, Inc.","35.41","$743.27M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/apre",
"APVO","Aptevo Therapeutics Inc.","0.43","$19.47M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/apvo",
"APTX","Aptinyx Inc.","3.18","$144.28M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/aptx",
"APM","Aptorum Group Limited","4.95","$143.72M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/apm",
"APTO","Aptose Biosciences, Inc.","8.55","$651.66M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/apto",
"APYX","Apyx Medical Corporation","6.98","$238.49M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/apyx",
"AQMS","Aqua Metals, Inc.","0.71","$40.74M","2015","Basic Industries","Metal Fabrications","https://old.nasdaq.com/symbol/aqms",
"AQB","AquaBounty Technologies, Inc.","2.23","$71.26M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/aqb",
"AQST","Aquestive Therapeutics, Inc.","4.24","$140.31M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/aqst",
"ARAV","Aravive, Inc.","8.51","$127.22M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/arav",
"ABUS","Arbutus Biopharma Corporation","3.03","$191.73M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/abus",
"ABIO","ARCA biopharma, Inc.","3.83","$6.11M","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://old.nasdaq.com/symbol/abio",
"RKDA","Arcadia Biosciences, Inc.","4.08","$35.28M","2015","Basic Industries","Agricultural Chemicals","https://old.nasdaq.com/symbol/rkda",
"ARCB","ArcBest Corporation","20.63","$524.13M","n/a","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/arcb",
"ACGL","Arch Capital Group Ltd.","43.08","$17.52B","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/acgl",
"ACGLO","Arch Capital Group Ltd.","26.33","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/acglo",
"ACGLP","Arch Capital Group Ltd.","25.87","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/acglp",
"FUV","Arcimoto, Inc.","1.68","$32.65M","2017","Consumer Non-Durables","Motor Vehicles","https://old.nasdaq.com/symbol/fuv",
"ARCE","Arco Platform Limited","56.17","$3.08B","2018","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/arce",
"ARCT","Arcturus Therapeutics Holdings Inc.","16.78","$254.02M","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/arct",
"ARQT","Arcutis Biotherapeutics, Inc.","27.71","$1.05B","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/arqt",
"ARDX","Ardelyx, Inc.","6.98","$459.34M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ardx",
"ARNA","Arena Pharmaceuticals, Inc.","49.95","$2.51B","2000","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/arna",
"ARCC","Ares Capital Corporation","18.03","$7.77B","2004","n/a","n/a","https://old.nasdaq.com/symbol/arcc",
"ARGX","argenx SE","156.82","$6.7B","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/argx",
"ARDS","Aridis Pharmaceuticals Inc.","7.1","$63.28M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ards",
"ARKR","Ark Restaurants Corp.","19.6509","$68.8M","n/a","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/arkr",
"DWCR","Arrow DWA Country Rotation ETF","26.45","$9.26M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dwcr",
"DWAT","Arrow DWA Tactical ETF","10.435","$4.17M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dwat",
"AROW","Arrow Financial Corporation","33.18","$498.18M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/arow",
"ARWR","Arrowhead Pharmaceuticals, Inc.","36.93","$3.75B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/arwr",
"TARA","ArTara Therapeutics, Inc. ","28.69","$167.64M","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/tara",
"ARTL","Artelo Biosciences, Inc.","1.1599","$3.98M","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/artl",
"ARTLW","Artelo Biosciences, Inc.","0.29","n/a","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/artlw",
"ARTNA","Artesian Resources Corporation","36.74","$341.14M","n/a","Public Utilities","Water Supply","https://old.nasdaq.com/symbol/artna",
"ARTW","Art&#39;s-Way Manufacturing Co., Inc.","2.15","$9.35M","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/artw",
"ARVN","Arvinas, Inc.","50.21","$1.96B","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/arvn",
"ARYA","ARYA Sciences Acquisition Corp.","10.5878","$190.25M","2018","Finance","Business Services","https://old.nasdaq.com/symbol/arya",
"ARYAU","ARYA Sciences Acquisition Corp.","11.4","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/aryau",
"ARYAW","ARYA Sciences Acquisition Corp.","2.3","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/aryaw",
"ASNA","Ascena Retail Group, Inc.","2.95","$29.42M","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/asna",
"ASND","Ascendis Pharma A/S","133.01","$6.35B","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/asnd",
"APWC","Asia Pacific Wire & Cable Corporation Limited","1.26","$17.41M","n/a","Basic Industries","Telecommunications Equipment","https://old.nasdaq.com/symbol/apwc",
"ASLN","ASLAN Pharmaceuticals Limited","1.96","$74.46M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/asln",
"ASML","ASML Holding N.V.","301.61","$128.38B","1995","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/asml",
"ASPU","Aspen Group Inc.","9.3","$201.29M","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/aspu",
"AZPN","Aspen Technology, Inc.","110.2","$7.48B","1994","Technology","EDP Services","https://old.nasdaq.com/symbol/azpn",
"ASMB","Assembly Biosciences, Inc.","19.44","$628.59M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/asmb",
"ASRT","Assertio Therapeutics, Inc.","1.15","$92.78M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/asrt",
"ASFI","Asta Funding, Inc.","9.99","$65.61M","1995","Finance","Finance Companies","https://old.nasdaq.com/symbol/asfi",
"ASTE","Astec Industries, Inc.","40.17","$905.69M","1986","Capital Goods","Construction/Ag Equipment/Trucks","https://old.nasdaq.com/symbol/aste",
"ATRO","Astronics Corporation","19.79","$610.98M","n/a","Capital Goods","Military/Government/Technical","https://old.nasdaq.com/symbol/atro",
"ALOT","AstroNova, Inc.","11.52","$81.44M","1983","Technology","Computer peripheral equipment","https://old.nasdaq.com/symbol/alot",
"ASTC","Astrotech Corporation","1.66","$10.54M","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://old.nasdaq.com/symbol/astc",
"ASUR","Asure Software Inc","7.82","$121.91M","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/asur",
"AACG","ATA Creativity Global","1","$28.38M","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/aacg",
"ATRA","Atara Biotherapeutics, Inc.","13.17","$771.39M","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/atra",
"ATNX","Athenex, Inc.","13.13","$1.07B","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/atnx",
"ATHX","Athersys, Inc.","1.26","$197.4M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/athx",
"ATIF","ATIF Holdings Limited","2.17","$80.45M","2019","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/atif",
"AAME","Atlantic American Corporation","2.57","$52.63M","n/a","Finance","Life Insurance","https://old.nasdaq.com/symbol/aame",
"ACBI","Atlantic Capital Bancshares, Inc.","18.48","$401.96M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/acbi",
"AUB","Atlantic Union Bankshares Corporation","28.99","$2.3B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/aub",
"AY","Atlantica Yield plc","29.44","$2.99B","2014","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/ay",
"ATLC","Atlanticus Holdings Corporation","14.12","$224.08M","1995","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/atlc",
"AAWW","Atlas Air Worldwide Holdings","26.3","$682.66M","n/a","Transportation","Transportation Services","https://old.nasdaq.com/symbol/aaww",
"AFH","Atlas Financial Holdings, Inc.","0.56","$6.68M","2013","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/afh",
"ATCX","Atlas Technical Consultants, Inc.","9.35","$278.07M","2019","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/atcx",
"ATCXW","Atlas Technical Consultants, Inc.","0.72","n/a","2019","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/atcxw",
"TEAM","Atlassian Corporation Plc","153.47","$37.67B","2015","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/team",
"ATNI","ATN International, Inc.","57.41","$918.46M","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/atni",
"ATOM","Atomera Incorporated","5.205","$89.09M","2016","Technology","Semiconductors","https://old.nasdaq.com/symbol/atom",
"ATOS","Atossa Therapeutics, Inc.","1.211","$11.06M","2012","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/atos",
"BCEL","Atreca, Inc.","27.28","$762.77M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/bcel",
